id,title,brand,storage,ram,connectivity,size,generation,price_raw,price,condition,location,slug,link,shop_name,is_member,timestamp
6a9250c6f18dd5bb1b725338,Samsung Galaxy A11 4GB 64GB,Samsung,64GB,4GB,4G LTE / SIM,Unknown,Unknown,"Rs 45,190",45190,Brand New,Colombo,samsung-galaxy-a11-4gb-64gb-for-sale-colombo-352,https://ikman.lk/en/ad/samsung-galaxy-a11-4gb-64gb-for-sale-colombo-352,Nexel,True,3 days
6a9250717e0883c925946bd9,Samsung Galaxy A11 4GB 64GB,Samsung,64GB,4GB,4G LTE / SIM,Unknown,Unknown,"Rs 45,180",45180,Brand New,Colombo,samsung-galaxy-a11-4gb-64gb-for-sale-colombo-351,https://ikman.lk/en/ad/samsung-galaxy-a11-4gb-64gb-for-sale-colombo-351,Nexel,True,3 days
6a9250a9d79eb8a7f828ce8c,Samsung Galaxy A11 4GB 64GB,Samsung,64GB,4GB,4G LTE / SIM,Unknown,Unknown,"Rs 45,680",45680,Brand New,Colombo,samsung-galaxy-a11-4gb-64gb-for-sale-colombo-350,https://ikman.lk/en/ad/samsung-galaxy-a11-4gb-64gb-for-sale-colombo-350,Nexel,True,3 days
6a92504ed379a0babe725320,Samsung Galaxy A11 4GB 64GB,Samsung,64GB,4GB,4G LTE / SIM,Unknown,Unknown,"Rs 45,480",45480,Brand New,Colombo,samsung-galaxy-a11-4gb-64gb-for-sale-colombo-356,https://ikman.lk/en/ad/samsung-galaxy-a11-4gb-64gb-for-sale-colombo-356,Nexel,True,3 days
6a924b65a651f4d61aecd074,Honor x8a Tablet 128GB,Honor,128GB,Unknown,WiFi / Standard,Unknown,Unknown,"Rs 54,000",54000,Used,Vavuniya,honor-tablet-128gb-for-sale-vavuniya,https://ikman.lk/en/ad/honor-tablet-128gb-for-sale-vavuniya,,False,3 days
6a92408ac46effa845946b75,Apple IPad A16 256GB,Apple,256GB,Unknown,WiFi / Standard,Unknown,Unknown,"Rs 160,000",160000,Brand New,Colombo,apple-ipad-a16-256gb-for-sale-colombo-19,https://ikman.lk/en/ad/apple-ipad-a16-256gb-for-sale-colombo-19,Buyphonez.lk,False,3 days
6a91e9d1a895e182df8084ee,Huawei MediaPad T3 (Used),Huawei,Unknown,Unknown,WiFi / Standard,Unknown,Unknown,"Rs 15,000",15000,Used,Colombo,huawei-mediapad-t3-used-for-sale-colombo,https://ikman.lk/en/ad/huawei-mediapad-t3-used-for-sale-colombo,,False,3 days
6a427c9ab728c750c4329216,Samsung Galaxy A11+,Samsung,Unknown,Unknown,WiFi / Standard,Unknown,Unknown,"Rs 98,000",98000,Brand New,Kandy,samsung-galaxy-a11-for-sale-kandy-1,https://ikman.lk/en/ad/samsung-galaxy-a11-for-sale-kandy-1,New Gift Lanka Super Centre (Pvt) Ltd,True,4 days
6a427aefb728c750c4329211,Samsung Galaxy S10 Lite,Samsung,Unknown,Unknown,WiFi / Standard,Unknown,Unknown,"Rs 132,000",132000,Brand New,Kandy,samsung-galaxy-s10-lite-for-sale-kandy-2,https://ikman.lk/en/ad/samsung-galaxy-s10-lite-for-sale-kandy-2,New Gift Lanka Super Centre (Pvt) Ltd,True,4 days
6a4279a2f34596d33275d30c,Samsung Galaxy A9+ 5G,Samsung,Unknown,Unknown,5G + WiFi,Unknown,Unknown,"Rs 100,000",100000,Brand New,Kandy,samsung-galaxy-a9-5g-for-sale-kandy-2,https://ikman.lk/en/ad/samsung-galaxy-a9-5g-for-sale-kandy-2,New Gift Lanka Super Centre (Pvt) Ltd,True,4 days
6a4277935b1e0da7833291e7,Apple IPad A16 WiFi,Apple,Unknown,Unknown,WiFi Only,Unknown,Unknown,"Rs 160,000",160000,Brand New,Kandy,apple-ipad-a16-wifi-for-sale-kandy,https://ikman.lk/en/ad/apple-ipad-a16-wifi-for-sale-kandy,New Gift Lanka Super Centre (Pvt) Ltd,True,4 days
6a427300d2b416f59be2e2f4,Redmi Pad 2 4G,Redmi,Unknown,Unknown,4G LTE / SIM,Unknown,Unknown,"Rs 96,900",96900,Brand New,Kandy,redmi-pad-2-4g-for-sale-kandy,https://ikman.lk/en/ad/redmi-pad-2-4g-for-sale-kandy,New Gift Lanka Super Centre (Pvt) Ltd,True,4 days
6a426dd63c6dc8c58775d2c9,BlackView Zeno 10 5G,Blackview,Unknown,Unknown,5G + WiFi,Unknown,Unknown,"Rs 78,000",78000,Brand New,Kandy,blackview-zeno-10-5g-for-sale-kandy,https://ikman.lk/en/ad/blackview-zeno-10-5g-for-sale-kandy,New Gift Lanka Super Centre (Pvt) Ltd,True,4 days
6a426bc3f388c62bdf7c7d67,Greentel A9 Pro,Other,Unknown,Unknown,WiFi / Standard,Unknown,Unknown,"Rs 41,500",41500,Brand New,Kandy,greentel-a9-pro-for-sale-kandy,https://ikman.lk/en/ad/greentel-a9-pro-for-sale-kandy,New Gift Lanka Super Centre (Pvt) Ltd,True,4 days
6a426afc9da4f6ff13339738,Greentel A10 Pro,Other,Unknown,Unknown,WiFi / Standard,Unknown,Unknown,"Rs 56,000",56000,Brand New,Kandy,greentel-a10-pro-for-sale-kandy,https://ikman.lk/en/ad/greentel-a10-pro-for-sale-kandy,New Gift Lanka Super Centre (Pvt) Ltd,True,4 days
6a91a5bff2408449685d8edc,Samsung Galaxy Tab A 2017,Samsung,Unknown,Unknown,WiFi / Standard,Unknown,Unknown,"Rs 22,000",22000,Used,Colombo,samsung-galaxy-tab-a-for-sale-2017-model-for-sale-colombo,https://ikman.lk/en/ad/samsung-galaxy-tab-a-for-sale-2017-model-for-sale-colombo,,False,4 days
6a919a8c0613507c0776b16b,APPLE I PAD AIR 8 M4 11' 128GB WIFI,Apple,128GB,Unknown,WiFi Only,11 Inch,M4,"Rs 247,990",247990,Brand New,Colombo,apple-i-pad-air-8-m4-11-128gb-wifi-for-sale-colombo,https://ikman.lk/en/ad/apple-i-pad-air-8-m4-11-128gb-wifi-for-sale-colombo,Smartmobile.Lk (Thalawathugoda),True,4 days
6a919a2d9dce68fd155d8ebe,Apple iPad Air 7 256GB,Apple,256GB,Unknown,WiFi / Standard,Unknown,Unknown,"Rs 279,990",279990,Brand New,Colombo,apple-ipad-air-7-256gb-for-sale-colombo,https://ikman.lk/en/ad/apple-ipad-air-7-256gb-for-sale-colombo,Smartmobile.Lk (Thalawathugoda),True,4 days
6a9199c1d4dcad61a8983f7d,Apple iPad A16 128GB,Apple,128GB,Unknown,WiFi / Standard,Unknown,Unknown,"Rs 189,990",189990,Brand New,Colombo,apple-ipad-a16-128gb-for-sale-colombo-129,https://ikman.lk/en/ad/apple-ipad-a16-128gb-for-sale-colombo-129,Smartmobile.Lk (Thalawathugoda),True,4 days
6a91997d81bbe40dc9d6404c,Apple iPad A16 128GB WIFI,Apple,128GB,Unknown,WiFi Only,Unknown,Unknown,"Rs 154,490",154490,Brand New,Colombo,apple-ipad-a16-128gb-wifi-for-sale-colombo-91,https://ikman.lk/en/ad/apple-ipad-a16-128gb-wifi-for-sale-colombo-91,Smartmobile.Lk (Thalawathugoda),True,4 days
6a9198ed9dce68fd155d8eb4,Samsung Galaxy Tab A11 8GB/128GB,Samsung,128GB,8GB,WiFi / Standard,Unknown,Unknown,"Rs 66,490",66490,Brand New,Colombo,samsung-galaxy-tab-a11-8gb-128gb-for-sale-colombo-131,https://ikman.lk/en/ad/samsung-galaxy-tab-a11-8gb-128gb-for-sale-colombo-131,Smartmobile.Lk (Thalawathugoda),True,4 days
6a91980455311978805d8e97,Samsung Gallaxy A11 4GB/64GB,Samsung,64GB,4GB,4G LTE / SIM,Unknown,Unknown,"Rs 49,990",49990,Brand New,Colombo,samsung-gallaxy-a11-4gb-64gb-for-sale-colombo,https://ikman.lk/en/ad/samsung-gallaxy-a11-4gb-64gb-for-sale-colombo,Smartmobile.Lk (Thalawathugoda),True,4 days
6a918d92af665ae568173aec,Samsung Galaxy Tab A9,Samsung,Unknown,Unknown,WiFi / Standard,Unknown,Unknown,"Rs 26,000",26000,Used,Colombo,black-for-sale-colombo-285,https://ikman.lk/en/ad/black-for-sale-colombo-285,,False,4 days
6a9188a80613507c0776b10f,Samsung Galaxy S6 Lite (Used),Samsung,Unknown,Unknown,WiFi / Standard,Unknown,Unknown,"Rs 58,000",58000,Used,Colombo,samsung-galaxy-s6-lite-used-for-sale-colombo-3,https://ikman.lk/en/ad/samsung-galaxy-s6-lite-used-for-sale-colombo-3,,False,4 days
6a918a28087d3879bcd64002,Samsung Galaxy Tab S10 FE PLUS 12GB/256GB 5G,Samsung,256GB,12GB,5G + WiFi,Unknown,Unknown,"Rs 232,490",232490,Brand New,Colombo,samsung-galaxy-tab-s10-fe-plus-12gb-256gb-5g-for-sale-colombo,https://ikman.lk/en/ad/samsung-galaxy-tab-s10-fe-plus-12gb-256gb-5g-for-sale-colombo,Smartmobile.Lk (Thalawathugoda),True,4 days
6a91899cfcbc31d6d9c5981f,SAMSUNG S10 FE PLUS 8GB/128GB 5G,Samsung,128GB,8GB,5G + WiFi,Unknown,Unknown,"Rs 190,490",190490,Brand New,Colombo,samsung-s10-fe-plus-8gb-128gb-5g-for-sale-colombo,https://ikman.lk/en/ad/samsung-s10-fe-plus-8gb-128gb-5g-for-sale-colombo,Smartmobile.Lk (Thalawathugoda),True,4 days
6a9188e271bf07f73e983f1e,Samsung Galaxy Tab S10 FE PLUS 8GB/128GB,Samsung,128GB,8GB,WiFi / Standard,Unknown,Unknown,"Rs 172,490",172490,Brand New,Colombo,samsung-galaxy-tab-s10-fe-plus-8gb-128gb-for-sale-colombo-109,https://ikman.lk/en/ad/samsung-galaxy-tab-s10-fe-plus-8gb-128gb-for-sale-colombo-109,Smartmobile.Lk (Thalawathugoda),True,4 days
6a91886df2408449685d8e61,Samsung Galaxy S10 FE Plus 8GB/128GB,Samsung,128GB,8GB,WiFi / Standard,Unknown,Unknown,"Rs 172,490",172490,Brand New,Colombo,samsung-galaxy-s10-fe-plus-8gb-128gb-for-sale-colombo-318,https://ikman.lk/en/ad/samsung-galaxy-s10-fe-plus-8gb-128gb-for-sale-colombo-318,Smartmobile.Lk (Thalawathugoda),True,4 days
6a91874989232da93c967444,Honor Pad X9a 8/256GB,Honor,256GB,8GB,WiFi / Standard,Unknown,Unknown,"Rs 84,000",84000,Used,Kurunegala,honor-pad-x9a-sim-8-256gb-for-sale-kurunegala,https://ikman.lk/en/ad/honor-pad-x9a-sim-8-256gb-for-sale-kurunegala,,False,4 days
6a918754c1841df38c3bd721,Samsung Galaxy S10 FE Plus 8GB/128GB,Samsung,128GB,8GB,WiFi / Standard,Unknown,Unknown,"Rs 172,490",172490,Brand New,Colombo,samsung-galaxy-s10-fe-plus-8gb-128gb-for-sale-colombo-319,https://ikman.lk/en/ad/samsung-galaxy-s10-fe-plus-8gb-128gb-for-sale-colombo-319,Smartmobile.Lk (Thalawathugoda),True,4 days
6a91862099efff84f7cfcc3b,Samsung Galaxy A10 Tab (Used),Samsung,Unknown,Unknown,WiFi / Standard,Unknown,Unknown,"Rs 21,500",21500,Used,Colombo,samsung-galaxy-a10-tab-used-for-sale-colombo-2,https://ikman.lk/en/ad/samsung-galaxy-a10-tab-used-for-sale-colombo-2,,False,4 days
6a91867c9b458419c659f4fb,SAMSUNG TAB S10 FE 12GB/256GB,Samsung,256GB,12GB,WiFi / Standard,Unknown,Unknown,"Rs 204,490",204490,Brand New,Colombo,samsung-tab-s10-fe-12gb-256gb-for-sale-colombo-4,https://ikman.lk/en/ad/samsung-tab-s10-fe-12gb-256gb-for-sale-colombo-4,Smartmobile.Lk (Thalawathugoda),True,4 days
6a91859ada82e37052d64005,SAMSUNG S10FE 12GB/256GB WIFI,Samsung,256GB,12GB,WiFi Only,Unknown,Unknown,"Rs 157,490",157490,Brand New,Colombo,samsung-s10fe-12gb-256gb-wifi-for-sale-colombo,https://ikman.lk/en/ad/samsung-s10fe-12gb-256gb-wifi-for-sale-colombo,Smartmobile.Lk (Thalawathugoda),True,4 days
6a9185280613507c0776b0f8,Samsung Galaxy S10 FE 8GB/128GB 5G,Samsung,128GB,8GB,5G + WiFi,Unknown,Unknown,"Rs 157,990",157990,Brand New,Colombo,samsung-galaxy-s10-fe-8gb-128gb-5g-for-sale-colombo-5,https://ikman.lk/en/ad/samsung-galaxy-s10-fe-8gb-128gb-5g-for-sale-colombo-5,Smartmobile.Lk (Thalawathugoda),True,4 days
6a91847ca5c6c294c53bd712,SAMSUNG TAB S10 FE WIFI 8GB/128GB 03,Samsung,128GB,8GB,WiFi Only,Unknown,Unknown,"Rs 124,990",124990,Brand New,Colombo,samsung-tab-s10-fe-wifi-8gb-128gb-03-for-sale-colombo,https://ikman.lk/en/ad/samsung-tab-s10-fe-wifi-8gb-128gb-03-for-sale-colombo,Smartmobile.Lk (Thalawathugoda),True,4 days
6a918419332eb4aa1afef1b7,Samsung Galaxy Tab S10 LITE 8GB/256GB,Samsung,256GB,8GB,WiFi / Standard,Unknown,Unknown,"Rs 146,490",146490,Brand New,Colombo,samsung-galaxy-tab-s10-lite-8gb-256gb-for-sale-colombo-12,https://ikman.lk/en/ad/samsung-galaxy-tab-s10-lite-8gb-256gb-for-sale-colombo-12,Smartmobile.Lk (Thalawathugoda),True,4 days
6a91839e909a0a9d0ccfcc3c,Samsung Galaxy Tab S10 Lite 8GB/256GB,Samsung,256GB,8GB,WiFi / Standard,Unknown,Unknown,"Rs 132,490",132490,Brand New,Colombo,samsung-galaxy-tab-s10-lite-8gb-256gb-for-sale-colombo-13,https://ikman.lk/en/ad/samsung-galaxy-tab-s10-lite-8gb-256gb-for-sale-colombo-13,Smartmobile.Lk (Thalawathugoda),True,4 days
6a918348da82e37052d63ff3,Samsung Galaxy Tab S10 LITE 8GB/256GB WIFI,Samsung,256GB,8GB,WiFi Only,Unknown,Unknown,"Rs 132,490",132490,Brand New,Colombo,samsung-galaxy-tab-s10-lite-8gb-256gb-wifi-for-sale-colombo-1,https://ikman.lk/en/ad/samsung-galaxy-tab-s10-lite-8gb-256gb-wifi-for-sale-colombo-1,Smartmobile.Lk (Thalawathugoda),True,4 days
6a9182d999efff84f7cfcc25,Samsung Galaxy S10 Lite 6GB/128GB 5G,Samsung,128GB,6GB,5G + WiFi,Unknown,Unknown,"Rs 123,490",123490,Brand New,Colombo,samsung-galaxy-s10-lite-6gb-128gb-5g-for-sale-colombo-7,https://ikman.lk/en/ad/samsung-galaxy-s10-lite-6gb-128gb-5g-for-sale-colombo-7,Smartmobile.Lk (Thalawathugoda),True,4 days
6a9182964ba67bc379983f04,Samsung Galaxy S10 Lite 6GB/128GB,Samsung,128GB,6GB,WiFi / Standard,Unknown,Unknown,"Rs 100,490",100490,Brand New,Colombo,samsung-galaxy-s10-lite-6gb-128gb-for-sale-colombo-389,https://ikman.lk/en/ad/samsung-galaxy-s10-lite-6gb-128gb-for-sale-colombo-389,Smartmobile.Lk (Thalawathugoda),True,4 days
6a91823546f468c84959f4ec,Samsung Tab A11 Plus 6GB/128GB,Samsung,128GB,6GB,WiFi / Standard,Unknown,Unknown,"Rs 82,490",82490,Brand New,Colombo,samsung-tab-a11-plus-6gb-128gb-for-sale-colombo-1,https://ikman.lk/en/ad/samsung-tab-a11-plus-6gb-128gb-for-sale-colombo-1,Smartmobile.Lk (Thalawathugoda),True,4 days
6a9181d471bf07f73e983ef6,Samsung Galaxy Tab A11 8GB/128GB,Samsung,128GB,8GB,WiFi / Standard,Unknown,Unknown,"Rs 66,490",66490,Brand New,Colombo,samsung-galaxy-tab-a11-8gb-128gb-for-sale-colombo-127,https://ikman.lk/en/ad/samsung-galaxy-tab-a11-8gb-128gb-for-sale-colombo-127,Smartmobile.Lk (Thalawathugoda),True,4 days
6a9181764f2b8f0a6896742e,Samsung Galaxy Tab A11 4GB/64GB,Samsung,64GB,4GB,4G LTE / SIM,Unknown,Unknown,"Rs 49,990",49990,Brand New,Colombo,samsung-galaxy-tab-a11-4gb-64gb-for-sale-colombo-142,https://ikman.lk/en/ad/samsung-galaxy-tab-a11-4gb-64gb-for-sale-colombo-142,Smartmobile.Lk (Thalawathugoda),True,4 days
6a9180da7dd07c5e33abff78,Honor X8B 4GB/128GB,Honor,128GB,4GB,4G LTE / SIM,Unknown,Unknown,"Rs 87,990",87990,Brand New,Colombo,honor-x8b-4gb-128gb-for-sale-colombo-4,https://ikman.lk/en/ad/honor-x8b-4gb-128gb-for-sale-colombo-4,Smartmobile.Lk (Thalawathugoda),True,4 days
6a91807e0613507c0776b0e3,Honor X9A Tab With Cover 8GB/256GB,Honor,256GB,8GB,WiFi / Standard,Unknown,Unknown,"Rs 105,990",105990,Brand New,Colombo,honor-x9a-tab-with-cover-8gb-256gb-for-sale-colombo,https://ikman.lk/en/ad/honor-x9a-tab-with-cover-8gb-256gb-for-sale-colombo,Smartmobile.Lk (Thalawathugoda),True,4 days
6a917ffa7bb6373593abff81,Honor X9A With Pen 8GB/256GB,Honor,256GB,8GB,WiFi / Standard,Unknown,Unknown,"Rs 112,490",112490,Brand New,Colombo,honor-x9a-with-pen-8gb-256gb-for-sale-colombo-5,https://ikman.lk/en/ad/honor-x9a-with-pen-8gb-256gb-for-sale-colombo-5,Smartmobile.Lk (Thalawathugoda),True,4 days
689476352741e4421477a013,Honor Pad X9A 16GB 8+8 256GB,Honor,256GB,Unknown,WiFi / Standard,Unknown,Unknown,"Rs 99,990",99990,Brand New,Gampaha,honor-pad-x9a-16gb-88-256gb-for-sale-gampaha-10,https://ikman.lk/en/ad/honor-pad-x9a-16gb-88-256gb-for-sale-gampaha-10,SS Mobile,True,4 days
6a91782d5c71b9ab23fd0a2d,லேப் டெள்,Other,Unknown,Unknown,WiFi / Standard,Unknown,Unknown,"Rs 22,000",22000,Used,Trincomalee,leep-ttell-for-sale-trincomalee,https://ikman.lk/en/ad/leep-ttell-for-sale-trincomalee,,False,4 days
6a91711ff7ad9eff21fed6ad,IPAD MINI 6 | 64GB,Apple,64GB,Unknown,4G LTE / SIM,Unknown,Unknown,"Rs 118,500",118500,Brand New,Colombo,ipad-mini-6-64gb-for-sale-colombo-2,https://ikman.lk/en/ad/ipad-mini-6-64gb-for-sale-colombo-2,INNOCELL,False,4 days
6a916c36b28f967c88ccf1cb,Blackview Zeno 10 6GB/128GB,Blackview,128GB,6GB,WiFi / Standard,Unknown,Unknown,"Rs 75,990",75990,Brand New,Colombo,blackview-zeno-10-6gb-128gb-for-sale-colombo-9,https://ikman.lk/en/ad/blackview-zeno-10-6gb-128gb-for-sale-colombo-9,Smartmobile.Lk (Thalawathugoda),True,4 days
6a9169d2b7dc3e92174ae360,Blackview Zeno 5 8GB/128GB,Blackview,128GB,8GB,WiFi / Standard,Unknown,Unknown,"Rs 66,990",66990,Brand New,Colombo,blackview-zeno-5-8gb-128gb-for-sale-colombo-3,https://ikman.lk/en/ad/blackview-zeno-5-8gb-128gb-for-sale-colombo-3,Smartmobile.Lk (Thalawathugoda),True,4 days
6a9163eb0ae63984935fc1e3,Xiaomi Pad 6s Pro,Xiaomi,Unknown,Unknown,WiFi / Standard,Unknown,Unknown,"Rs 120,000",120000,Used,Trincomalee,xiaomi-pad-6s-pro-124-for-sale-trincomalee,https://ikman.lk/en/ad/xiaomi-pad-6s-pro-124-for-sale-trincomalee,,False,4 days
6a916927f0866828ea09d90e,Blackview Tab 60 Pro 4GB/128GB,Blackview,128GB,4GB,4G LTE / SIM,Unknown,Unknown,"Rs 57,990",57990,Brand New,Colombo,blackview-tab-60-pro-4gb-128gb-for-sale-colombo-28,https://ikman.lk/en/ad/blackview-tab-60-pro-4gb-128gb-for-sale-colombo-28,Smartmobile.Lk (Thalawathugoda),True,4 days
6a916844e3579058114ae34b,BLACKVIEW LINK 2 WIFI 4GB/128GB,Blackview,128GB,4GB,4G LTE / SIM,Unknown,Unknown,"Rs 42,490",42490,Brand New,Colombo,blackview-link-2-wifi-4gb-128gb-for-sale-colombo-1,https://ikman.lk/en/ad/blackview-link-2-wifi-4gb-128gb-for-sale-colombo-1,Smartmobile.Lk (Thalawathugoda),True,4 days
6a91647eef6b79bd70556d4e,Xiaomi Redmi Pad Pro 5G 8GB/256GB,Xiaomi,256GB,8GB,5G + WiFi,Unknown,Unknown,"Rs 127,990",127990,Brand New,Colombo,xiaomi-redmi-pad-pro-5g-8gb-256gb-for-sale-colombo-11,https://ikman.lk/en/ad/xiaomi-redmi-pad-pro-5g-8gb-256gb-for-sale-colombo-11,Smartmobile.Lk (Thalawathugoda),True,4 days
6a915fee326cee93924f2d05,Apple iPad Air 2 (Used),Apple,Unknown,Unknown,WiFi / Standard,Unknown,Unknown,"Rs 30,000",30000,Used,Colombo,apple-ipad-air-2-used-for-sale-colombo-55,https://ikman.lk/en/ad/apple-ipad-air-2-used-for-sale-colombo-55,,False,4 days
6a9163e25cb6af04f44ae312,Xiaomi Pad Pro 5G 6GB/128GB,Xiaomi,128GB,6GB,5G + WiFi,Unknown,Unknown,"Rs 114,490",114490,Brand New,Colombo,xiaomi-pad-pro-5g-6gb-128gb-for-sale-colombo-4,https://ikman.lk/en/ad/xiaomi-pad-pro-5g-6gb-128gb-for-sale-colombo-4,Smartmobile.Lk (Thalawathugoda),True,4 days
6a91633a772de3c96b2d2743,Xiaomi Pad 2 4GB/128GB,Xiaomi,128GB,4GB,4G LTE / SIM,Unknown,Unknown,"Rs 93,990",93990,Brand New,Colombo,xiaomi-pad-2-4gb-128gb-for-sale-colombo-6,https://ikman.lk/en/ad/xiaomi-pad-2-4gb-128gb-for-sale-colombo-6,Smartmobile.Lk (Thalawathugoda),True,4 days
6a9162923aa7359566ccf175,Oscal Pad 200 6GB/256GB,Other,256GB,6GB,WiFi / Standard,Unknown,Unknown,"Rs 83,990",83990,Brand New,Colombo,oscal-pad-200-6gb-256gb-for-sale-colombo-6,https://ikman.lk/en/ad/oscal-pad-200-6gb-256gb-for-sale-colombo-6,Smartmobile.Lk (Thalawathugoda),True,4 days
6a91620d1e6f1359ece743d2,Oscal Bolt 2 8GB/128GB,Other,128GB,8GB,WiFi / Standard,Unknown,Unknown,"Rs 65,990",65990,Brand New,Colombo,oscal-bolt-2-8gb-128gb-for-sale-colombo-1,https://ikman.lk/en/ad/oscal-bolt-2-8gb-128gb-for-sale-colombo-1,Smartmobile.Lk (Thalawathugoda),True,4 days
6a91617474646fe25b69a97a,Oscal Pad 9 4GB/128GB,Other,128GB,4GB,4G LTE / SIM,Unknown,Unknown,"Rs 56,990",56990,Brand New,Colombo,oscal-pad-9-4gb-128gb-for-sale-colombo-12,https://ikman.lk/en/ad/oscal-pad-9-4gb-128gb-for-sale-colombo-12,Smartmobile.Lk (Thalawathugoda),True,4 days
6a91612a5cb6af04f44ae2fb,Oscal Pad 7 4GB/128GB,Other,128GB,4GB,4G LTE / SIM,Unknown,Unknown,"Rs 56,990",56990,Brand New,Colombo,oscal-pad-7-4gb-128gb-for-sale-colombo-11,https://ikman.lk/en/ad/oscal-pad-7-4gb-128gb-for-sale-colombo-11,Smartmobile.Lk (Thalawathugoda),True,4 days
6a915ab2ef53c038a6abc842,Microsoft Surface 5 Pro Core i5 7th Gen,Microsoft,Unknown,Unknown,WiFi / Standard,Unknown,7TH GEN,"Rs 72,000",72000,Used,Kurunegala,microsoft-surface-5-pro-core-i5-7th-gen-for-sale-kurunegala,https://ikman.lk/en/ad/microsoft-surface-5-pro-core-i5-7th-gen-for-sale-kurunegala,,False,4 days
6a9043a87c88a17a46734512,Antemper Y7A Tablet,Other,Unknown,Unknown,WiFi / Standard,Unknown,Unknown,"Rs 5,000",5000,Used,Trincomalee,tablet-for-sale-trincomalee-4,https://ikman.lk/en/ad/tablet-for-sale-trincomalee-4,,False,4 days
6a9151120189354f6b2cc62f,iPad 10 (64GB) In Perfect Condition WiFi Model,Apple,64GB,Unknown,4G LTE / SIM,Unknown,Unknown,"Rs 100,000",100000,Used,Colombo,ipad-10-64gb-in-perfect-condition-wifi-model-for-sale-colombo,https://ikman.lk/en/ad/ipad-10-64gb-in-perfect-condition-wifi-model-for-sale-colombo,,False,4 days
6a914deb1d6e61ffa4557935,Apple iPad Air 8 M4 128GB Cell|2,Apple,128GB,Unknown,WiFi / Standard,Unknown,M4,"Rs 287,990",287990,Brand New,Colombo,apple-ipad-air-8-m4-128gb-cell2-for-sale-colombo,https://ikman.lk/en/ad/apple-ipad-air-8-m4-128gb-cell2-for-sale-colombo,emobile.lk | EMOBILE (PVT) LTD,True,4 days
6a914d60fadd1b78df0a2258,Apple iPad Air 8 M4 11 128GB Wifi,Apple,128GB,Unknown,WiFi Only,Unknown,M4,"Rs 247,990",247990,Brand New,Colombo,apple-ipad-air-8-m4-11-128gb-wifi-for-sale-colombo-12,https://ikman.lk/en/ad/apple-ipad-air-8-m4-11-128gb-wifi-for-sale-colombo-12,emobile.lk | EMOBILE (PVT) LTD,True,4 days
6a914c910189354f6b2cc619,Apple iPad Air 7 M3 11 256GB Cellular,Apple,256GB,Unknown,4G LTE / SIM,Unknown,Unknown,"Rs 279,990",279990,Brand New,Colombo,apple-ipad-air-7-m3-11-256gb-cellular-for-sale-colombo-63,https://ikman.lk/en/ad/apple-ipad-air-7-m3-11-256gb-cellular-for-sale-colombo-63,emobile.lk | EMOBILE (PVT) LTD,True,4 days
6a914bf5df831eaf6bcace04,Apple iPad A16 11th Gen 128GB Cellular,Apple,128GB,Unknown,4G LTE / SIM,Unknown,11TH GEN,"Rs 189,990",189990,Brand New,Colombo,apple-ipad-a16-11th-gen-128gb-cellular-for-sale-colombo-38,https://ikman.lk/en/ad/apple-ipad-a16-11th-gen-128gb-cellular-for-sale-colombo-38,emobile.lk | EMOBILE (PVT) LTD,True,4 days
6a914b696115547879cace0f,Apple iPad A16 11th Gen 128GB Wifi,Apple,128GB,Unknown,WiFi Only,Unknown,11TH GEN,"Rs 154,490",154490,Brand New,Colombo,apple-ipad-a16-11th-gen-128gb-wifi-for-sale-colombo-18,https://ikman.lk/en/ad/apple-ipad-a16-11th-gen-128gb-wifi-for-sale-colombo-18,emobile.lk | EMOBILE (PVT) LTD,True,4 days
6a91498e144e99a71ba5c586,Xiaomi Pad Pro 5G 6GB|128GB,Xiaomi,128GB,6GB,5G + WiFi,Unknown,Unknown,"Rs 114,490",114490,Brand New,Colombo,xiaomi-pad-pro-5g-6gb128gb-for-sale-colombo-16,https://ikman.lk/en/ad/xiaomi-pad-pro-5g-6gb128gb-for-sale-colombo-16,emobile.lk | EMOBILE (PVT) LTD,True,4 days
6a91492d02c7a1ed28556c3c,Xiaomi Redmi Pad 8GB|256GB,Xiaomi,256GB,8GB,WiFi / Standard,Unknown,Unknown,"Rs 92,990",92990,Brand New,Colombo,xiaomi-redmi-pad-8gb256gb-for-sale-colombo-1,https://ikman.lk/en/ad/xiaomi-redmi-pad-8gb256gb-for-sale-colombo-1,emobile.lk | EMOBILE (PVT) LTD,True,4 days
6a9148e88b674ccc20a5c525,Xiaomi Redmi Pad 4GB|128GB,Xiaomi,128GB,4GB,4G LTE / SIM,Unknown,Unknown,"Rs 70,490",70490,Brand New,Colombo,xiaomi-redmi-pad-4gb128gb-for-sale-colombo-1,https://ikman.lk/en/ad/xiaomi-redmi-pad-4gb128gb-for-sale-colombo-1,emobile.lk | EMOBILE (PVT) LTD,True,4 days
6a91483495eb11f2e8a5c534,Honor Tab X7 4GB/128GB,Honor,128GB,4GB,4G LTE / SIM,Unknown,Unknown,"Rs 46,990",46990,Brand New,Colombo,honor-tab-x7-4gb-128gb-for-sale-colombo-9,https://ikman.lk/en/ad/honor-tab-x7-4gb-128gb-for-sale-colombo-9,emobile.lk | EMOBILE (PVT) LTD,True,4 days
