Title,Price,Location_Category,Link,Brand,Model,Condition,RAM,Storage,Description
Gaming Core i5 Ryzen 5 16GB 1TB SSD,"Rs 190,999",Unknown,https://ikman.lk/en/ad/gaming-core-i5-ryzen-5-16gb-1tb-ssd-for-sale-colombo-78567,DELL,Unknown,Used,16GB,1TB SSD,☃️💥🔥✨2026 OFFERS ✨🔥💥☃️💥✨Hurry Up Limited Stocks........⭕ ලංකාව තුල විශාලතම සහ ප්රේමුඛතම I MAC.LK ආයතනයට සාදරයෙන් පිලිගන්නවා.⭕ ඔබට දැන් ආයතනය තුලින් KOKO APP එක මගින් ගෙවීමෙ ක්රමයට ඕනෑම භාණ්ඩයක් ලබා ගත හැක.⭕වැඩි දුර විස්තර සදහා අපගෙ වෙබ්අඩවියට පිවිසෙන්න .https://imacs.lk/⭕ LIMITED STOCK OFFER💻 වසර 05 කට වැඩි අත්දැකීම් සමග ඔබ වෙත වඩා විශ්වාසවන්ත ආයතනයක් වශයෙන් ඔබ වෙත උසස්ම තත්වයේ පරිගණකයක් ලබාදීමට අප කටයුතු කරන්නෙමු.           -------------------------------------I mac.lk------------------------------------------------⭕ BRAND - ASUS VIVOBOOK - RYZEN 5 + 16GB RAM / 512GB NVME SSD - 15.6 Inch Laptop⭕ AMD RYZEN 5 ( R5 7520U ) PROCESSOR⭕ MODEL - ASUS VIVOBOOK E1504FA⭕ MEMORY - DDR5 16GB RAM CARD⭕ SSD - 512GB NVME SSD CARD⭕ SCREEN : 15.6 INCH FULLHD DISPLAY⭕ BATTERY - 3CELL 42WH⭕ WINDOWS 11👉01 YEAR HARDWARE WARRANTY👉02 YEARS SERVICE WARRANTY👉📞CALL MORE DETAILS💻👉I MAC.LK 👉🌍LOCATION : KOTTAWA (OPPOSITE TO DHARMAPALA SCHOOL )
ThinkPad Core i5 12th Gen 4GB 128 SSD,"Rs 146,500",Unknown,https://ikman.lk/en/ad/thinkpad-core-i5-12th-gen-4gb-128-ssd-for-sale-colombo-11126,ACER,Unknown,New,4GB,128 SSD,"ORIGINAL HP CORE I5 12TH GENERATION PROFESSIONAL LAPTOPS FOR SALE.Dubai Imported / Authorized Agent's Warranty / Pre-ownedTHE LOWEST PRICE IN SRI LANKA! ශ්‍රී ලංකාවේ අඩුම මිල අපෙන්! Cash Discounted Price: Rs.189,990/= (Special Offer) 'KOKO Payments' සමගින් මාස 6කින් ගෙවන්න ගන්න!⭐️ 3 YEARS COMPANY WARRANTY 🔴 100% BRAND NEW 🔴 100% WORKING✅ Microsoft Windows 11 PRO 64bit Operating System✅ intel(R) Core(TM) I5 120U 12th Generation Processor✅ 512GB NVME + 16GB RAM ✅ Intel(R) UHD Graphics✅ HD WebCam (Face Detection), Inbuilt Microphone, SD Card Reader✅ USB 3.0, Type C, HDMI, LAN, 3.5mm Audio Out Ports✅ WiFi, Bluetooth, Fast Share & Many More📣 Real Pictures Attached 📣 Exchange Possible 💳 We Accept Credit Cards (VISA / MASTER / AMEX) & Bank Transfers💳 We Accept 'KOKO Payments' (Buy Now, Pay Later!)🎀 සුවිශේෂී හුවමාරු වට්ටම්! 🎀ඔබ දැනට භාවිතා කරන ජංගම දුරකථනය හෝ ලැප්ටොප් පරිගණකය සඳහා ඉහළම සාධාරණ මිළක් අපෙන්! 🚚 ශ්‍රී ලංකාවේ ඕනෑම ස්ථානයකට ආරක්ෂිතව ගෙන්වා ගත හැක. භාණ්‌ඩය ඔබ වෙත ලැබුණු පසු මුදල් ගෙවන්න. Island-wide Cash On Delivery. 🚚 කොළඹ සහ ගම්පහ දිස්ත්‍රික්කයේ ඕනෑම ස්ථානයකට පැයක් වැනි කෙටි කාලයක් තුළ ගෙන්වා ගත හැක. (Money-Back Guarantee) ———————————————————————📌️ THE SMART HUB (PVT) LTD139/E3, Kandy Road, Kadawatha.(කඩවත කලර් ලයිට්ස් අසල, මහජන බැංකුවට යාබද ගොඩනැගිල්ලේ ඉහළ මහළ) 🕘 සෑම දිනකම උදැසන 09.00 සිට රාත්‍රී 8.00 දක්වා විවෘතයි.——————————————————————මෙම දැන්වීම ඉදිරිපත්කර සුවිශේෂී දීමනාව ලබාගන්න.සැළකිය යුතුයි: අලුත්වැඩියා කරන ලද (Repaired) හෝ නවීකරණය කරන ලද (Refurbished) භාණ්ඩ අප ආයතනය මගින් අලෙවිකරනු නොලැබේ."
Inspiron Core i5 11th Gen 8GB 512 SSD,"Rs 119,000",Unknown,https://ikman.lk/en/ad/inspiron-core-i5-11th-gen-8gb-512-ssd-for-sale-colombo-13777,ASUS,Unknown,Used,8GB,512 SSD,☃️💥🔥✨2026 OFFERS ✨🔥💥☃️💥✨Hurry Up Limited Stocks........⭕ ලංකාව තුල විශාලතම සහ ප්රේමුඛතම I MAC.LK ආයතනයට සාදරයෙන් පිලිගන්නවා.⭕ ඔබට දැන් ආයතනය තුලින් KOKO APP එක මගින් ගෙවීමෙ ක්රමයට ඕනෑම භාණ්ඩයක් ලබා ගත හැක.⭕වැඩි දුර විස්තර සදහා අපගෙ වෙබ්අඩවියට පිවිසෙන්න .https://imacs.lk/⭕ LIMITED STOCK OFFER💻 වසර 05 කට වැඩි අත්දැකීම් සමග ඔබ වෙත වඩා විශ්වාසවන්ත ආයතනයක් වශයෙන් ඔබ වෙත උසස්ම තත්වයේ පරිගණකයක් ලබාදීමට අප කටයුතු කරන්නෙමු.           -------------------------------------I mac.lk------------------------------------------------⭕ BRAND - ASUS VIVOBOOK - RYZEN 5 + 16GB RAM / 512GB NVME SSD - 15.6 Inch Laptop⭕ AMD RYZEN 5 ( R5 7520U ) PROCESSOR⭕ MODEL - ASUS VIVOBOOK E1504FA⭕ MEMORY - DDR5 16GB RAM CARD⭕ SSD - 512GB NVME SSD CARD⭕ SCREEN : 15.6 INCH FULLHD DISPLAY⭕ BATTERY - 3CELL 42WH⭕ WINDOWS 11👉01 YEAR HARDWARE WARRANTY👉02 YEARS SERVICE WARRANTY👉📞CALL MORE DETAILS💻👉I MAC.LK 👉🌍LOCATION : KOTTAWA (OPPOSITE TO DHARMAPALA SCHOOL )
Inspiron Core i5 Ryzen 7 8GB 128 SSD,"Rs 171,000",Unknown,https://ikman.lk/en/ad/inspiron-core-i5-ryzen-7-8gb-128-ssd-for-sale-colombo-65473,MSI,Unknown,Used,8GB,128 SSD,Original condition 100%Full setBattery health madi
Pavilion Core i5 11th Gen 16GB 128 SSD,"Rs 110,000",Unknown,https://ikman.lk/en/ad/pavilion-core-i5-11th-gen-16gb-128-ssd-for-sale-colombo-28799,HP,Unknown,Used,16GB,128 SSD,Hard disk.💯battry..💯casing ..💯chager..💯display..💯2gb.💯keyboard .💯touch pad.💯** lap top ek hondtm thiynwa****laptop  ekt 10 dala thiyn nisa chuttk lag wenw windows 8 wghe dnmama hondt speed**
Gaming Core i5 6th Gen 16GB 512 SSD,"Rs 256,000",Unknown,https://ikman.lk/en/ad/gaming-core-i5-6th-gen-16gb-512-ssd-for-sale-colombo-51616,ASUS,Unknown,New,16GB,512 SSD,"🔴 PLEASE DO READ FULL DESCRIPTION BELOW කරුණාකර සම්පූර්ණ විස්තරය පහතින් කියවන්න-------------------------------------------------------------------------🆂🅿️🅴🅲🅸🅰️🅻  🅾️🅵🅵🅴🆁Acer Nitro 5 N17C1 i7 7th Gen Gaming Used Laptop - Rs.148000/-RAM - 8GB RAMHDD - 256GB SSD NVME Graphics - Gefore GTX 1050 4GB graphicDisplay - 15” Screen.Asus Strix GL753V i7 7th Gen Gaming Used Laptop - Rs.153000/-RAM - 8GB RAMHDD - 256GB SSD NVME Graphics - GTX 1050 4GB GraphicsDisplay - 17” Screen👉 උදේ 10.30 සිට රාත්‍රී 11.30 දක්වා අපව සම්බන්ධ කරගත හැකියි.👉 You can contact us from 10:30 AM to 11:30 PM.Contact No - 077 624 3406🔴 Commercial Credit Card මගින් ගෙවීම් සිදු කළ හැක.. (කොන්දේසි සහිතයි*)✅ අදම ගන්න – පස්සේ පහසුවෙන් ගෙවන්න | 🔥 මාස 24ක් දක්වා 0% Interest Credit Card Payments Acceptable.. (Terms & Condition Apply*)🔴 උදේ 9.00 ඉඳන් රෑ 12.00 වෙනකම් — ඔබ වෙනුවෙන් අපි OPEN! 🔥”“Open from 9:00 AM to 12:00 midnight — we’ve got you covered! 🔥”🔴 විනිමය අනුපාත හා වෙළඳපල තත්වයන් මත මිල ගනන් වෙනස් විය හැකි බව කරුණාවෙන් සලකන්න..Please note that prices may vary depending on exchange rates and market conditions..THIS PRICE IS VALID ONLY FOR 03 DAYS (07052026)🔴 විශේෂ දීමනා ලෙස ලබා දෙන මිල ගණන් යටතේ  අයිතමයන් මිලදී ගැනීමට ඔබ මෙම පොස්ටුව අපගේ ආයතනයට ඉදිරිපත් කළ යුතු අතර - එසේ නොවන සෑම විටම අපගේ කාර්ය මණ්ඩලය සාමාන්‍ය පාරිභෝගික  මිල යටතේ ඔබට භාණ්ඩ අලෙවි කරනු ඇති බව කරුණාවෙන්  සලකන්න.. (ඔන්ලයින් ඇණවුම් සදහා ස්ක්‍රීන් ෂොට් එකක් එවන්න)Please kindly consider that you have to display this post to our cashier to avail above special rates we given as offers (For online orders Please send Screenshot) If not our staff will billing all items you purchasing under our general shop sale prices.🔴 දිවයින පුරා භාණ්ඩ බෙදා හරින අතර, මුදල් ගෙවීමෙන් පසු ඔබට අදාල භාණ්ඩය කුරියර් මගින් ලබාගත හැක. (කොන්දේසි සහිතයි*)While we deliver goods island wide, you can receive your relevant item via courier after making the payment.(Terms & Condition Apply*) 🚖🚖🔴 භාණ්ඩ තොග ලැබීමේ විචල්‍යන්  මත මෙහි පලවන  සමහර චායරුප වල සහ අයිතමයේ මොඩලයන් අතර වෙනස් කම් පවතින අවස්ථාවන් තිබිය හැකි බව කරුණවෙන් සලකන්න. මිලදී ගැනීමට පෙර ඔබට අවශ්‍ය මොඩලය තිබේදැයි අපගේ ආයතනයෙන් විමසා තහවුරු කර ගත හැකිය..Above Mentioned Pictures can be different from the available stocks. You can check availability of models from our stores before make your order 🔴 වසර 16 කට වඩා වැඩි අලෙවිය සහ විස්වාසනීය සේවා සැපයීමේ පුරෝගමියා වන අපගේ අද්විතීය හා පලපුරුදු සේවාවන් ඔබත් ලබාගන්න..Avail our unique and experienced services pioneered in over 16 years of sales and reliable services. 🔴 ක්‍රෙඩිට් සහ ඩෙබිට් කාඩ්පත් මගින් ගෙවීම් සිදු කළ හැක.. (කොන්දේසි සහිතයි*)Card Payments Acceptable.. (Terms & Condition Apply*)🔴 ""Koko ගෙවීම් පහසුකම ලබාගත හැක.. (කොන්දේසි සහිතයි*)Koko payment available.. (Terms & Condition Apply*)gaminglaptop i5 i7 laptop asuslaptop acerlaptop hpgaminglaptop laptop msi asus Acer nitro laptop uselaptop gtx 1050 gtx 1060 6gb 2gb 4gb graphics gaming laptop 8gb 256gb nvme 512gbnvme graphiclaptop laptop  laptopi5 laptop i7 laptop gaming laptop used laptop asustufgaminglaptop new laptop msi laptop asus laptop 512gb nvme 256 gb ssd laptop 16gb ram laptop laptopi5 laptop i7 laptop gaming laptop used laptop brand new laptop msi laptop asus laptop laptop 16gb ram laptop 1tb hdd 256gb nvmehdd 500gb hdd laptop office laptop school laptop  laptopi5 laptop i7 laptop gaming laptop used laptop brand new laptop msi laptop asus laptop 512gb nvme 256gb ssd nvme 16gb 32gb ddr4 ddr5 ram gaminglaps 📌 කොළඹ දෙස සිට පැමිණෙන විට කිරිබත්ගොඩ Color Light එක පසු කර මීටර් 30 ක් පමණ එනවිට දකුණු පස පිහිටි ShaTech Zone පස්මහල් ගොඩනැගිල්ල..PLEASE VISIT OUR WEBSITE FOR MORE DEALS-----------------------------------------------------------------------ShaTech Zone – Kiribathgoda 34/B, New Kandy Road, Kiribathgoda Find on Google maps – ShaTech ZoneBEST PRICE CONTACTPosted By - Admin II"
Nitro Core i5 Ryzen 7 16GB 128 SSD,"Rs 178,500",Unknown,https://ikman.lk/en/ad/nitro-core-i5-ryzen-7-16gb-128-ssd-for-sale-colombo-53399,MSI,Unknown,Used,16GB,128 SSD,"𝗟𝗲𝗻𝗼𝘃𝗼 𝗧𝗵𝗶𝗻𝗸𝗣𝗮𝗱 𝗧𝟰𝟵𝟱𝘀 𝗔𝗠𝗗 𝗥𝘆𝘇𝗲𝗻 𝟱 𝗣𝗥𝗢 | 𝟮𝗚𝗕 𝗗𝗲𝗱𝗶𝗰𝗮𝘁𝗲𝗱 𝗥𝗮𝗱𝗲𝗼𝗻 𝗩𝗲𝗴𝗮 𝟴 𝗚𝗿𝗮𝗽𝗵𝗶𝗰𝘀 | 𝟴𝗚𝗕 𝗥𝗮𝗺 | 𝟮𝟱𝟲𝗚𝗕 𝗡𝗩𝗠𝗲 𝗟𝗮𝗽𝘁𝗼𝗽 😍🔥___________________________________Special offer Price -Rs. 79,500/=____________________________________Model – Lenovo ThinPad T495s✅ Processor : AMD Ryzen 5 PRO -3500U Turbo Processor up to 3.70 GHz ( 4MB Cache)✅ Display Type: 14 inch Full HD IPS (1920 x 1080) Display✅ Memory : 8GB DDR4 Ram✅ 256GB NVMe PCIe 4.0 SSD✅ Graphics : 2GB Dedicated Radeon Vega 8 Graphics ✅ Thunderbolt 4✅ Windows 11 Installed LicensedRs. 79,500/=03 months Warranty Fully Hardware01 Years Service WarrantyLife Time Software Warrantyඅපෙන් දැන් ඔයාලට මාස 60ක් දක්වා….Credit Card ඔස්සේ වාරික වශයෙන් ලැප්ටොප් ගෙවන්න ගන්න පුලුවන් 😍❤️📌. Maharagama , Ethul Kotte යන ශාඛා දෙකෙන්ම මිලදී ගත හැක .📌. kotte showroom name -Laptop Market Kotte .📌.Since 2011 we have been serving more than 8000 Cooperate and Local Client .📌. koko app එක මගින් ද Payment කිරීමේ හැකියාව ඇත .📌. ලංකාවේ ඕනෑම තැනකට Cash On Delivery සිදු කෙරේ.⭕. Contact us – 0786404675/ 0713507297⭕. Credit Card Installments Available⭕. Koko payment accepted____________________________________#ලංකාවේ_විශාලතම_ලැප්ටොප්_එකතුව_lapstorlk #LapstoreLk #MrLaptop #Laptop #srilankalaptops #Laptop #srilankalaptops #Laptopasialaptop #ethulkotte #Maharagamalaptop #Thinkpadlaptop #Acer #Lenovo #Asus #HP #Dell #MSI #brandnewlaptop #Acer #fypシ゚viralシfypシ゚viralシalシ #usedlaptopforsale #secondhand #BudgetFriendly #colombo #srilanka"
Apple MacBook Pro M2 8GB 256 SSD,"Rs 221,000",Unknown,https://ikman.lk/en/ad/apple-macbook-pro-m2-8gb-256-ssd-for-sale-colombo-85088,APPLE,Unknown,Used,8GB,256 SSD,"👍වසර 17 විශ්වාසනීය සේවාවක් සමඟින් අඩුම මිලට පරිගණක හා උපාංග මිලදී ගැනීමට අප හා එක්වන්න.🎉අපිව ඉහළින් ඔසවා තැබු Ikman.lk පාරිභෝගිකයන් හට සැමවිට උසස්ම සේවාවක් ලබාදීමට අප කටයුතු කරන බව ප්‍රකාශ කර සිටිමු.📣විනිමය අනුපාත හා වෙළඳපල තත්වයන් මත මිල ගනන් වෙනස් විය හැකි බව කරුණාවෙන් සලකන්න..📣😍දැන් Koko Payment හරහා වාරික 3කින් ගෙවීමේ ක්‍රමයට අපෙන් උපාංග මිල දී ගැනීමේ හැකියාව තිබේ😍🌹 Cash on Delivery Available 🌹🌍 Visit: www.vistacomputer.lk 🌍-----------------------------------------------------------------------------------------------------😎 Product: Lenovo Laptop Charger✨ Specifications:✅ Condition: Brand New✅ Input: 100-240V, 50/60Hz✅ Output: 20V 4.5A✅ Pin Type: DC (USB)🎉 Why Choose This Charger?🎁 High-quality and durable design.🎁 Reliable charging for Lenovo laptops.🎁 Compatible with various Lenovo models using DC (USB) pin.📞 Order Now! Get your Lenovo Laptop Charger today at Vista Computer, Pannipitiya!-----------------------------------------------------------------------------------------------------🔰 🔰 පන්නිපිටිය ධර්මපාල විද්‍යාලය අසල.(OPEN - 9.00AM TO 6.00PM)(Stores Piliyandala)🚖🚖🚖🚖 ISLAND WILD COURIER SERVICES AVAILABLE🔴🔴VISIT OUR MEMBER PAGE FOR MORE DEALS🔴🔴.මෙම ආයතනයේ අනෙකුත් භාණ්ඩ පරීක්ෂා කිරීම සඳහා “Vista Computer” මත ක්ලික් කරන්න.TO VIEW SELLER’S OTHER ITEMS, CLICK ON “Vista Computer”---------------------------------------------------------------------------------------------------IKMAN පාරිභෝගිකයන් හට මෙම විශේෂ මිල ගණන් යටතේ භාණ්ඩ මිලදී ගැනීම සඳහා,භාණ්ඩයට අදාළ POST එක ඉදිරිපත් කළ යුතු අතර එසේ නොමැතිව  මහත්ම මහත්මීන් හට ආයතනයේ සාමාන්‍ය මිල ගණන් යටතේ භාණ්ඩ විකිණීම සිදු කරන බව කාරුනිකව දන්වා සිටිමු ---------------------------------------------------------------------------------------------------"
LENOVO Laptop Core i5 Ryzen 7 8GB 512 SSD,"Rs 225,000",Unknown,https://ikman.lk/en/ad/lenovo-laptop-core-i5-ryzen-7-8gb-512-ssd-for-sale-colombo-66948,LENOVO,Unknown,Used,8GB,512 SSD,"Selling Apple MacBook Pro 13"" A1278 (Mid 2010). • Model: A1278 • Year: Mid 2010 • No charger included . Not tested • Back cover opened • One keyboard key missing • Physical condition as shown in photos Selling as-is for parts or repair. Good for spare parts (screen, RAM, body, etc.). Price: LKR 5000 (Negotiable) Location: ColomboPhone no  DM if interested."
DELL Latitude Core i5 7th Gen 16GB 256 SSD,"Rs 114,500",Unknown,https://ikman.lk/en/ad/dell-latitude-core-i5-7th-gen-16gb-256-ssd-for-sale-colombo-20627,DELL,Unknown,Used,16GB,256 SSD,"𝗟𝗲𝗻𝗼𝘃𝗼 𝗧𝗵𝗶𝗻𝗸𝗣𝗮𝗱 𝗧𝟰𝟵𝟱𝘀 𝗔𝗠𝗗 𝗥𝘆𝘇𝗲𝗻 𝟱 𝗣𝗥𝗢 | 𝟮𝗚𝗕 𝗗𝗲𝗱𝗶𝗰𝗮𝘁𝗲𝗱 𝗥𝗮𝗱𝗲𝗼𝗻 𝗩𝗲𝗴𝗮 𝟴 𝗚𝗿𝗮𝗽𝗵𝗶𝗰𝘀 | 𝟴𝗚𝗕 𝗥𝗮𝗺 | 𝟮𝟱𝟲𝗚𝗕 𝗡𝗩𝗠𝗲 𝗟𝗮𝗽𝘁𝗼𝗽 😍🔥___________________________________Special offer Price -Rs. 79,500/=____________________________________Model – Lenovo ThinPad T495s✅ Processor : AMD Ryzen 5 PRO -3500U Turbo Processor up to 3.70 GHz ( 4MB Cache)✅ Display Type: 14 inch Full HD IPS (1920 x 1080) Display✅ Memory : 8GB DDR4 Ram✅ 256GB NVMe PCIe 4.0 SSD✅ Graphics : 2GB Dedicated Radeon Vega 8 Graphics ✅ Thunderbolt 4✅ Windows 11 Installed LicensedRs. 79,500/=03 months Warranty Fully Hardware01 Years Service WarrantyLife Time Software Warrantyඅපෙන් දැන් ඔයාලට මාස 60ක් දක්වා….Credit Card ඔස්සේ වාරික වශයෙන් ලැප්ටොප් ගෙවන්න ගන්න පුලුවන් 😍❤️📌. Maharagama , Ethul Kotte යන ශාඛා දෙකෙන්ම මිලදී ගත හැක .📌. kotte showroom name -Laptop Market Kotte .📌.Since 2011 we have been serving more than 8000 Cooperate and Local Client .📌. koko app එක මගින් ද Payment කිරීමේ හැකියාව ඇත .📌. ලංකාවේ ඕනෑම තැනකට Cash On Delivery සිදු කෙරේ.⭕. Contact us – 0786404675/ 0713507297⭕. Credit Card Installments Available⭕. Koko payment accepted____________________________________#ලංකාවේ_විශාලතම_ලැප්ටොප්_එකතුව_lapstorlk #LapstoreLk #MrLaptop #Laptop #srilankalaptops #Laptop #srilankalaptops #Laptopasialaptop #ethulkotte #Maharagamalaptop #Thinkpadlaptop #Acer #Lenovo #Asus #HP #Dell #MSI #brandnewlaptop #Acer #fypシ゚viralシfypシ゚viralシalシ #usedlaptopforsale #secondhand #BudgetFriendly #colombo #srilanka"
Apple MacBook Pro 2019 4GB 256 SSD,"Rs 140,500",Unknown,https://ikman.lk/en/ad/apple-macbook-pro-2019-4gb-256-ssd-for-sale-colombo-88904,APPLE,Unknown,Used,4GB,256 SSD,"🖥️ HP EliteBook 850 G5✅ Processor: Intel Core i5 – 8th Generation✅ RAM: 8GB DDR4✅ Storage: 512 GB SSD✅ Display: 15.6 Inches✅ Warranty: 3 Months Laptop Bay WarrantyWe have a vast collection of Laptops, ranging from low to high price categories.📍 Locations: Colombo - https://maps.app.goo.gl/3L1JszVsENPJGfFd9Kandy - https://maps.app.goo.gl/kteo573rgtd1zu3a7📲 Call or WhatsApp us for more information.🌐 Website:🔗 www.laptopbay.lk🔍 Google:🔗 https://g.co/kgs/v8WNFKp"
Pavilion Core i5 11th Gen 4GB 256 SSD,"Rs 103,000",Unknown,https://ikman.lk/en/ad/pavilion-core-i5-11th-gen-4gb-256-ssd-for-sale-colombo-33911,HP,Unknown,Used,4GB,256 SSD,core i5 11th gen8gb ram1 tb storage Original chargerNo issues
Apple MacBook Pro 2019 32GB 512 SSD,"Rs 306,000",Unknown,https://ikman.lk/en/ad/apple-macbook-pro-2019-32gb-512-ssd-for-sale-colombo-26637,APPLE,Unknown,Used,32GB,512 SSD,"🔴 PLEASE DO READ FULL DESCRIPTION BELOW කරුණාකර සම්පූර්ණ විස්තරය පහතින් කියවන්න-------------------------------------------------------------------------🆂🅿️🅴🅲🅸🅰️🅻  🅾️🅵🅵🅴🆁𝗟𝗲𝗻𝗼𝘃𝗼 𝗟𝗮𝗽𝘁𝗼𝗽𝘀 - ( 𝗔+ 𝗚𝗿𝗮𝗱𝗲 𝗖𝗼𝗻𝗱𝗶𝘁𝗶𝗼𝗻 ) 😍💛----------------------------------------------------------------LENOVO I7 7TH GEN USE LAPTOP - Rs.76450/=MODEL - LENOVO THINKPAD T470SRAM - 8GB (Memory Max Up to 32GB)Hard Drive - 256GB SSD NVME M.2 (Can Be Updated)Display - 14"" FHD DisplayWeb camera Wi-Fi LANOperating System – 10 Or 11Battery Life - Between 2 - 4 Hrs.Brand New Condition Laptops01 Year Service Warranty💳 Commercial Credit Card මගින් ගෙවීම් සිදු කළ හැක.. (කොන්දේසි සහිතයි*)✅ අදම ගන්න – පස්සේ පහසුවෙන් ගෙවන්න | 🔥 මාස 24ක් දක්වා 0% Interest Credit Card Payments Acceptable.. (Terms & Condition Apply*)🔴 උදේ 9.00 ඉඳන් රෑ 12.00 වෙනකම් — ඔබ වෙනුවෙන් අපි OPEN! 🔥”“Open from 9:00 AM to 12:00 midnight — we’ve got you covered! 🔥”🔴 විනිමය අනුපාත හා වෙළඳපල තත්වයන් මත මිල ගනන් වෙනස් විය හැකි බව කරුණාවෙන් සලකන්න..Please note that prices may vary depending on exchange rates and market conditions..THIS PRICE IS VALID ONLY FOR 03 DAYS (07052026)🔴 විශේෂ දීමනා ලෙස ලබා දෙන මිල ගණන් යටතේ  අයිතමයන් මිලදී ගැනීමට ඔබ මෙම පොස්ටුව අපගේ ආයතනයට ඉදිරිපත් කළ යුතු අතර - එසේ නොවන සෑම විටම අපගේ කාර්ය මණ්ඩලය සාමාන්‍ය පාරිභෝගික  මිල යටතේ ඔබට භාණ්ඩ අලෙවි කරනු ඇති බව කරුණාවෙන්  සලකන්න.. (ඔන්ලයින් ඇණවුම් සදහා ස්ක්‍රීන් ෂොට් එකක් එවන්න)Please kindly consider that you have to display this post to our cashier to avail above special rates we given as offers (For online orders Please send Screenshot) If not our staff will billing all items you purchasing under our general shop sale prices.🔴 දිවයින පුරා භාණ්ඩ බෙදා හරින අතර, මුදල් ගෙවීමෙන් පසු ඔබට අදාල භාණ්ඩය කුරියර් මගින් ලබාගත හැක. (කොන්දේසි සහිතයි*)While we deliver goods island wide, you can receive your relevant item via courier after making the payment.(Terms & Condition Apply*) 🚖🚖🔴 භාණ්ඩ තොග ලැබීමේ විචල්‍යන්  මත මෙහි පලවන  සමහර චායරුප වල සහ අයිතමයේ මොඩලයන් අතර වෙනස් කම් පවතින අවස්ථාවන් තිබිය හැකි බව කරුණවෙන් සලකන්න. මිලදී ගැනීමට පෙර ඔබට අවශ්‍ය මොඩලය තිබේදැයි අපගේ ආයතනයෙන් විමසා තහවුරු කර ගත හැකිය..Above Mentioned Pictures can be different from the available stocks. You can check availability of models from our stores before make your order 🔴 වසර 16 කට වඩා වැඩි අලෙවිය සහ විස්වාසනීය සේවා සැපයීමේ පුරෝගමියා වන අපගේ අද්විතීය හා පලපුරුදු සේවාවන් ඔබත් ලබාගන්න..Avail our unique and experienced services pioneered in over 16 years of sales and reliable services. 💳 ක්‍රෙඩිට් සහ ඩෙබිට් කාඩ්පත් මගින් ගෙවීම් සිදු කළ හැක.. (කොන්දේසි සහිතයි*)Card Payments Acceptable.. (Terms & Condition Apply*)🔴 ""Koko ගෙවීම් පහසුකම ලබාගත හැක.. (කොන්දේසි සහිතයි*)Koko payment available.. (Terms & Condition Apply*) 📍🗺️කොළඹ දෙස සිට පැමිණෙන විට කිරිබත්ගොඩ Color Light එක පසු කර මීටර් 30 ක් පමණ එනවිට දකුණු පස පිහිටි ShaTech Zone පස්මහල් ගොඩනැගිල්ල..PLEASE VISIT OUR WEBSITE FOR MORE DEALS-----------------------------------------------------------------------ShaTech Zone – Kiribathgoda 34/B, New Kandy Road, Kiribathgoda Find on Google maps – ShaTech ZoneBEST PRICE CONTACTPosted By - Admin II"
TUF Core i5 11th Gen 16GB 128 SSD,"Rs 107,000",Unknown,https://ikman.lk/en/ad/tuf-core-i5-11th-gen-16gb-128-ssd-for-sale-colombo-37422,ACER,Unknown,Used,16GB,128 SSD,"🖥️ Lenovo ThinkPad T490✅ Processor: Intel Core i5 – 8th Generation ✅ RAM: 16GB DDR4✅ Storage: 256GB SSD✅ Display: 14” Full HD✅ Warranty: 3 Months Laptop Bay WarrantyWe have a vast collection of Laptops, ranging from low to high price categories.📍 Locations: Colombo - https://maps.app.goo.gl/3L1JszVsENPJGfFd9Kandy - https://maps.app.goo.gl/kteo573rgtd1zu3a7📲 Call or WhatsApp us for more information.🌐 Website:🔗 www.laptopbay.lk🔍 Google:🔗 https://g.co/kgs/v8WNFKp"
