id,title,price_raw,price,condition,location,description,slug,link,shop_name,is_member,timestamp
6a51aaeeb1212c11889f7dce,Xiaomi Redmi A3 (Used),"Rs 23,000",23000,Used,Gampaha,"Gampaha, Mobile Phones",xiaomi-redmi-a3-15-used-for-sale-gampaha,https://ikman.lk/en/ad/xiaomi-redmi-a3-15-used-for-sale-gampaha,,False,2 months
6a519a477f6ed09c550b3e13,Realme Narzo 50i (Used),"Rs 28,000",28000,Used,Gampaha,"Gampaha, Mobile Phones",realme-narzo-50i-14-used-for-sale-gampaha,https://ikman.lk/en/ad/realme-narzo-50i-14-used-for-sale-gampaha,,False,2 months
6a518dfe7f5d7c31fd9f7d2e,Google Pixel 5a 128GB (Used),"Rs 37,999",37999,Used,Ratnapura,"Ratnapura, Mobile Phones",google-pixel-5a-128gb-used-for-sale-ratnapura-7,https://ikman.lk/en/ad/google-pixel-5a-128gb-used-for-sale-ratnapura-7,Apple shop,True,2 months
6a518489614895445d9f7cfd,Xiaomi Redmi 14C 8GB/128GB (Used),"Rs 25,000",25000,Used,Kandy,"Kandy, Mobile Phones",xiaomi-redmi-14c-8gb-128gb-used-for-sale-kandy-2,https://ikman.lk/en/ad/xiaomi-redmi-14c-8gb-128gb-used-for-sale-kandy-2,,False,2 months
6a51837471ed0fed7001c247,Apple iPhone 8 64GB (Used),"Rs 22,501",22501,Used,Ratnapura,"Ratnapura, Mobile Phones",apple-iphone-8-64gb-used-for-sale-ratnapura-1581,https://ikman.lk/en/ad/apple-iphone-8-64gb-used-for-sale-ratnapura-1581,Apple shop,True,2 months
6a51704390e87959ea3ee8de,Tecno Spark 6 Go 2024 (Used),"Rs 30,000",30000,Used,Kandy,"Kandy, Mobile Phones",tecno-spark-6-go-2024-used-for-sale-kandy-2,https://ikman.lk/en/ad/tecno-spark-6-go-2024-used-for-sale-kandy-2,,False,2 months
6a515cdc557841c4abb78326,Apple iPhone SE 2 (Used),"Rs 36,000",36000,Used,Kegalle,"Kegalle, Mobile Phones",apple-iphone-se-2-used-for-sale-kegalle-379,https://ikman.lk/en/ad/apple-iphone-se-2-used-for-sale-kegalle-379,,False,2 months
6a51570cb12c5d8c3f01c216,ZTE nubia Neo 3 (Used),"Rs 40,000",40000,Used,Kalutara,"Kalutara, Mobile Phones",zte-nubia-neo-3-used-for-sale-kalutara-7,https://ikman.lk/en/ad/zte-nubia-neo-3-used-for-sale-kalutara-7,,False,2 months
6a5147b4262f65afdc5f4e0e,Samsung Galaxy A32 (Used),"Rs 22,500",22500,Used,Kegalle,"Kegalle, Mobile Phones",samsung-galaxy-a32-used-for-sale-kegalle-83,https://ikman.lk/en/ad/samsung-galaxy-a32-used-for-sale-kegalle-83,,False,2 months
6a5149981e88535ea45f4def,Samsung Galaxy A15L 6GB 128GB (Used),"Rs 40,000",40000,Used,Matara,"Matara, Mobile Phones",samsung-galaxy-a15l-6gb-128gb-used-for-sale-matara-29,https://ikman.lk/en/ad/samsung-galaxy-a15l-6gb-128gb-used-for-sale-matara-29,SKY MOBILE,True,2 months
6a5141b5b12c5d8c3f01c1cf,Samsung Galaxy M44 6GB 128GB (Used),"Rs 40,000",40000,Used,Matara,"Matara, Mobile Phones",samsung-galaxy-m44-6gb-128gb-used-for-sale-matara-31,https://ikman.lk/en/ad/samsung-galaxy-m44-6gb-128gb-used-for-sale-matara-31,SKY MOBILE,True,2 months
6a5140ade8aba471de5f4ddb,Samsung Galaxy A24 4GB 128GB (Used),"Rs 32,000",32000,Used,Matara,"Matara, Mobile Phones",samsung-galaxy-a24-4gb-128gb-used-for-sale-matara-110,https://ikman.lk/en/ad/samsung-galaxy-a24-4gb-128gb-used-for-sale-matara-110,SKY MOBILE,True,2 months
6a513e8be8aba471de5f4dcd,Samsung Galaxy A23 4GB 128GB (Used),"Rs 31,000",31000,Used,Matara,"Matara, Mobile Phones",samsung-galaxy-a23-4gb-128gb-used-for-sale-matara-104,https://ikman.lk/en/ad/samsung-galaxy-a23-4gb-128gb-used-for-sale-matara-104,SKY MOBILE,True,2 months
6a513d6b38402106db43bc5e,Samsung Galaxy A15 6GB 128GB (Used),"Rs 38,000",38000,Used,Matara,"Matara, Mobile Phones",samsung-galaxy-a15-6gb-128gb-used-for-sale-matara-164,https://ikman.lk/en/ad/samsung-galaxy-a15-6gb-128gb-used-for-sale-matara-164,SKY MOBILE,True,2 months
6a51306625327e82e0c70657,Google Pixel 4 XL (Used),"Rs 25,000",25000,Used,Gampaha,"Gampaha, Mobile Phones",google-pixel-4-xl-used-for-sale-gampaha-166,https://ikman.lk/en/ad/google-pixel-4-xl-used-for-sale-gampaha-166,,False,2 months
6a512567ac0acacfe319dece,Xiaomi Redmi A5 (Used),"Rs 27,000",27000,Used,Gampaha,"Gampaha, Mobile Phones",xiaomi-redmi-a5-used-for-sale-gampaha-68,https://ikman.lk/en/ad/xiaomi-redmi-a5-used-for-sale-gampaha-68,,False,2 months
6a51220552814d60b6c705d0,Infinix Hot 60i (Used),"Rs 35,000",35000,Used,Kandy,"Kandy, Mobile Phones",infinix-hot-60i-used-for-sale-kandy-17,https://ikman.lk/en/ad/infinix-hot-60i-used-for-sale-kandy-17,,False,2 months
6a5120d940723b2e8173211d,Apple iPhone XS (Used),"Rs 29,000",29000,Used,Kurunegala,"Kurunegala, Mobile Phones",apple-iphone-xs-used-for-sale-kurunegala-1701,https://ikman.lk/en/ad/apple-iphone-xs-used-for-sale-kurunegala-1701,,False,2 months
6a51200d9a3ec445075380f5,Xiaomi Redmi A3 (Used),"Rs 25,000",25000,Used,Gampaha,"Gampaha, Mobile Phones",rs-25-000-for-sale-gampaha,https://ikman.lk/en/ad/rs-25-000-for-sale-gampaha,,False,2 months
6a5118ad519b2001db73210b,Samsung Galaxy A05s A05S(90HZ) (Used),"Rs 24,000",24000,Used,Kandy,"Kandy, Mobile Phones",samsung-galaxy-a05s-a05s90hz-used-for-sale-kandy,https://ikman.lk/en/ad/samsung-galaxy-a05s-a05s90hz-used-for-sale-kandy,,False,2 months
6a510bf3ed0b945ea420f7c1,Infinix Smart HD 7smart (Used),"Rs 28,000",28000,Used,Ratnapura,"Ratnapura, Mobile Phones",infinix-smart-hd-7smart-used-for-sale-ratnapura-1,https://ikman.lk/en/ad/infinix-smart-hd-7smart-used-for-sale-ratnapura-1,,False,2 months
6a510be4e389c1aded6e615e,Xiaomi Redmi 13C (Used),"Rs 30,000",30000,Used,Gampaha,"Gampaha, Mobile Phones",xiaomi-redmi-13c-used-for-sale-gampaha-46,https://ikman.lk/en/ad/xiaomi-redmi-13c-used-for-sale-gampaha-46,,False,2 months
6a510acd33e8d299fe0b7f19,Apple iPhone 11 Pro (Used),"Rs 38,000",38000,Used,Kurunegala,"Kurunegala, Mobile Phones",apple-iphone-11-pro-used-for-sale-kurunegala-1450,https://ikman.lk/en/ad/apple-iphone-11-pro-used-for-sale-kurunegala-1450,,False,2 months
6a5109738fe384c4c09be7f1,Infinix Smart HD 7smart (Used),"Rs 28,000",28000,Used,Ratnapura,"Ratnapura, Mobile Phones",infinix-smart-hd-7smart-used-for-sale-ratnapura,https://ikman.lk/en/ad/infinix-smart-hd-7smart-used-for-sale-ratnapura,,False,2 months
6a5107448ca2d7dd03cf6fa9,Apple iPhone 8 64GB (Used),"Rs 24,000",24000,Used,Matale,"Matale, Mobile Phones",apple-iphone-8-64gb-used-for-sale-matale-172,https://ikman.lk/en/ad/apple-iphone-8-64gb-used-for-sale-matale-172,,False,2 months
6a5102f08a8a00f319cf6fb6,Xiaomi Redmi A5 (Used),"Rs 27,000",27000,Used,Puttalam,"Puttalam, Mobile Phones",xiaomi-redmi-a5-used-for-sale-puttalam-24,https://ikman.lk/en/ad/xiaomi-redmi-a5-used-for-sale-puttalam-24,,False,2 months
6a51011734d6eb496cf4e680,Apple iPhone 7 (Used),"Rs 23,000",23000,Used,Kurunegala,"Kurunegala, Mobile Phones",ipro-used-for-sale-kurunegala-4,https://ikman.lk/en/ad/ipro-used-for-sale-kurunegala-4,,False,2 months
6a510046ed0b945ea420f789,ZTE Blade A56 (Used),"Rs 28,000",28000,Used,Puttalam,"Puttalam, Mobile Phones",zte-blade-a56-used-for-sale-puttalam,https://ikman.lk/en/ad/zte-blade-a56-used-for-sale-puttalam,,False,2 months
6a50ffe2de6dd89c316e6111,Infinix Hot 60i (Used),"Rs 35,000",35000,Used,Gampaha,"Gampaha, Mobile Phones",infinix-hot-60i-used-for-sale-gampaha-28,https://ikman.lk/en/ad/infinix-hot-60i-used-for-sale-gampaha-28,,False,2 months
6a50fe1343864a6fadf4e5ee,HMD Crest Max (Used),"Rs 36,000",36000,Used,Ratnapura,"Ratnapura, Mobile Phones",nokia-hmd-crest-max-5g-used-for-sale-ratnapura,https://ikman.lk/en/ad/nokia-hmd-crest-max-5g-used-for-sale-ratnapura,,False,2 months
6a50f7618fe384c4c09be791,Samsung Galaxy S21 (Used),"Rs 35,000",35000,Used,Kurunegala,"Kurunegala, Mobile Phones",samsung-galaxy-s21-used-for-sale-kurunegala-150,https://ikman.lk/en/ad/samsung-galaxy-s21-used-for-sale-kurunegala-150,,False,2 months
6a50f57b16bba2a343565894,Apple iPhone XS Max (Used),"Rs 40,000",40000,Used,Kurunegala,"Kurunegala, Mobile Phones",apple-iphone-xs-max-used-for-sale-kurunegala-1038,https://ikman.lk/en/ad/apple-iphone-xs-max-used-for-sale-kurunegala-1038,,False,2 months
6a50e14a1ab7a37b2524a617,Apple iPhone 11 128GB (Used),"Rs 39,000",39000,Used,Colombo,"Colombo, Mobile Phones",apple-iphone-11-128gb-used-for-sale-colombo-20059,https://ikman.lk/en/ad/apple-iphone-11-128gb-used-for-sale-colombo-20059,INNOCELL,True,2 months
6a50e0eaaca370c673d91ecc,Apple iPhone X 2025 (Used),"Rs 35,000",35000,Used,Kegalle,"Kegalle, Mobile Phones",apple-iphone-x-2025-used-for-sale-kegalle,https://ikman.lk/en/ad/apple-iphone-x-2025-used-for-sale-kegalle,,False,2 months
6a50dc3042158771d124a606,ZTE nubia V70 Max (Used),"Rs 30,000",30000,Used,Gampaha,"Gampaha, Mobile Phones",zte-nubia-v70-max-brand-new-for-sale-gampaha-3,https://ikman.lk/en/ad/zte-nubia-v70-max-brand-new-for-sale-gampaha-3,,False,2 months
6a50d75bf05961ef5603a305,Apple iPhone XS (Used),"Rs 38,000",38000,Used,Anuradhapura,"Anuradhapura, Mobile Phones",apple-iphone-xs-used-for-sale-anuradhapura-721,https://ikman.lk/en/ad/apple-iphone-xs-used-for-sale-anuradhapura-721,,False,2 months
6a50d46c1b2089035a8b8688,Xiaomi Redmi 13C (Used),"Rs 28,000",28000,Used,Ratnapura,"Ratnapura, Mobile Phones",xiaomi-redmi-13c-used-for-sale-ratnapura-15,https://ikman.lk/en/ad/xiaomi-redmi-13c-used-for-sale-ratnapura-15,,False,2 months
6a50d1d593e4fd9c2f6468ee,Samsung Galaxy A14 (Used),"Rs 26,000",26000,Used,Kalutara,"Kalutara, Mobile Phones",samsung-galaxy-a14-used-for-sale-kalutara-91,https://ikman.lk/en/ad/samsung-galaxy-a14-used-for-sale-kalutara-91,,False,2 months
6a50d088251ed4c1a68b864c,Samsung Galaxy A12 (Used),"Rs 40,000",40000,Used,Kandy,"Kandy, Mobile Phones",samsung-galaxy-a12-used-for-sale-kandy-793,https://ikman.lk/en/ad/samsung-galaxy-a12-used-for-sale-kandy-793,,False,2 months
6a50cdb4cb64770141565746,Apple iPhone 7 Plus (Used),"Rs 21,000",21000,Used,Galle,"Galle, Mobile Phones",apple-iphone-7-plus-used-for-sale-galle-2669,https://ikman.lk/en/ad/apple-iphone-7-plus-used-for-sale-galle-2669,,False,2 months
6a50cb28e5721c8258f4e472,Xiaomi Redmi 125G (Used),"Rs 28,000",28000,Used,Colombo,"Colombo, Mobile Phones",xiaomi-redmi-125g-used-for-sale-colombo,https://ikman.lk/en/ad/xiaomi-redmi-125g-used-for-sale-colombo,R.S Rupasinghe Ukaskaruwo (Pvt) Ltd,True,2 months
6a50ca0916bba2a343565746,Xiaomi A5 (Used),"Rs 26,000",26000,Used,Colombo,"Colombo, Mobile Phones",xiaomi-a5-used-for-sale-colombo,https://ikman.lk/en/ad/xiaomi-a5-used-for-sale-colombo,R.S Rupasinghe Ukaskaruwo (Pvt) Ltd,True,2 months
6a50bfcf99da4bb9129be57b,Infinix Smart 10 (Used),"Rs 35,000",35000,Used,Kandy,"Kandy, Mobile Phones",infinix-smart-10-used-for-sale-kandy-3,https://ikman.lk/en/ad/infinix-smart-10-used-for-sale-kandy-3,,False,2 months
6a50bf3c0200483104b494b1,Google Pixel 6 (Used),"Rs 35,000",35000,Used,Gampaha,"Gampaha, Mobile Phones",google-pixel-6-used-for-sale-gampaha-410,https://ikman.lk/en/ad/google-pixel-6-used-for-sale-gampaha-410,,False,2 months
6a50bd4634d6eb496cf4e3ab,Xiaomi Redmi 15C (Used),"Rs 30,000",30000,Used,Kandy,"Kandy, Mobile Phones",xiaomi-redmi-15c-used-for-sale-kandy-50,https://ikman.lk/en/ad/xiaomi-redmi-15c-used-for-sale-kandy-50,,False,2 months
6a50bc13a11461a44440e457,Realme Note 60 8GB/128GB (Used),"Rs 26,000",26000,Used,Colombo,"Colombo, Mobile Phones",realme-note-60-8gb-128gb-used-for-sale-colombo,https://ikman.lk/en/ad/realme-note-60-8gb-128gb-used-for-sale-colombo,R.S Rupasinghe Ukaskaruwo (Pvt) Ltd,True,2 months
6a50b28dfec964a23e94e6cd,Infinix Hot 60i (Used),"Rs 38,800",38800,Used,Matale,"Matale, Mobile Phones",infinix-hot-60i-used-for-sale-matale-2,https://ikman.lk/en/ad/infinix-hot-60i-used-for-sale-matale-2,,False,2 months
6a50b1dab2aa9a8128b5a8d9,Xiaomi Redmi 14C (Used),"Rs 33,000",33000,Used,Polonnaruwa,"Polonnaruwa, Mobile Phones",xiaomi-redmi-14c-used-for-sale-polonnaruwa-10,https://ikman.lk/en/ad/xiaomi-redmi-14c-used-for-sale-polonnaruwa-10,,False,2 months
6a50b1a93475b95eb7d05105,HMD Crest Max (Used),"Rs 40,000",40000,Used,Colombo,"Colombo, Mobile Phones",hmd-crest-max-used-for-sale-colombo-2,https://ikman.lk/en/ad/hmd-crest-max-used-for-sale-colombo-2,,False,2 months
6a50b18cb358370f00a241bb,Realme Note 60X 4GB / 64GB (Used),"Rs 25,000",25000,Used,Colombo,"Colombo, Mobile Phones",realme-note-60x-4gb-64gb-used-for-sale-colombo-4,https://ikman.lk/en/ad/realme-note-60x-4gb-64gb-used-for-sale-colombo-4,R.S Rupasinghe Ukaskaruwo (Pvt) Ltd,True,2 months
6a50b0613ed094fa99c0328a,Samsung Galaxy A15 4GB/128GB (Used),"Rs 33,000",33000,Used,Colombo,"Colombo, Mobile Phones",samsung-galaxy-a15-4gb-128gb-used-for-sale-colombo-46,https://ikman.lk/en/ad/samsung-galaxy-a15-4gb-128gb-used-for-sale-colombo-46,R.S Rupasinghe Ukaskaruwo (Pvt) Ltd,True,2 months
6a50afbce12f7a5121a2418c,Samsung Galaxy F05 4GB / 64GB (Used),"Rs 20,500",20500,Used,Colombo,"Colombo, Mobile Phones",samsung-galaxy-f05-4gb-64gb-used-for-sale-colombo-59,https://ikman.lk/en/ad/samsung-galaxy-f05-4gb-64gb-used-for-sale-colombo-59,R.S Rupasinghe Ukaskaruwo (Pvt) Ltd,True,2 months
6a50af624add6e609ed72bc4,Realme Note 60 4GB / 64GB (Used),"Rs 25,000",25000,Used,Colombo,"Colombo, Mobile Phones",realme-note-60-4gb-64gb-used-for-sale-colombo-1,https://ikman.lk/en/ad/realme-note-60-4gb-64gb-used-for-sale-colombo-1,R.S Rupasinghe Ukaskaruwo (Pvt) Ltd,True,2 months
6a50ac92f05961ef5603a140,Apple iPhone 7 32GB - Matt Black (Used),"Rs 21,999",21999,Used,Colombo,"Colombo, Mobile Phones",apple-iphone-7-32gb-matt-black-used-for-sale-colombo,https://ikman.lk/en/ad/apple-iphone-7-32gb-matt-black-used-for-sale-colombo,Usedphones International Pvt Ltd,True,2 months
6a50aa477692ca7329c03259,Vivo Y72 5G | 128GB - 8GB Ram (Used),"Rs 27,999",27999,Used,Colombo,"Colombo, Mobile Phones",vivo-y72-5g-128gb-8gb-ram-used-for-sale-colombo,https://ikman.lk/en/ad/vivo-y72-5g-128gb-8gb-ram-used-for-sale-colombo,Usedphones International Pvt Ltd,True,1 month
6a50a8699ea53f9801a24156,Vivo Y04 4GB 128GB (Used),"Rs 23,000",23000,Used,Colombo,"Colombo, Mobile Phones",vivo-y04-4gb-128gb-used-for-sale-colombo-6,https://ikman.lk/en/ad/vivo-y04-4gb-128gb-used-for-sale-colombo-6,R.S Rupasinghe Ukaskaruwo (Pvt) Ltd,True,2 months
6a50a60c1ad85155edc0322b,Honor X5B Plus 4GB/128GB (Used),"Rs 23,000",23000,Used,Colombo,"Colombo, Mobile Phones",honor-x5b-plus-4gb-128gb-used-for-sale-colombo-33,https://ikman.lk/en/ad/honor-x5b-plus-4gb-128gb-used-for-sale-colombo-33,R.S Rupasinghe Ukaskaruwo (Pvt) Ltd,True,2 months
6a50a4cd3475b95eb7d05059,Honor X6c 6GB 128GB (Used),"Rs 29,000",29000,Used,Colombo,"Colombo, Mobile Phones",honor-x6c-6gb-128gb-used-for-sale-colombo-7,https://ikman.lk/en/ad/honor-x6c-6gb-128gb-used-for-sale-colombo-7,R.S Rupasinghe Ukaskaruwo (Pvt) Ltd,True,2 months
6a50a4a00f83707233e1d245,Dialog A76 5G (Used),"Rs 35,000",35000,Used,Anuradhapura,"Anuradhapura, Mobile Phones",dialog-a76-5g-used-for-sale-anuradhapura-1,https://ikman.lk/en/ad/dialog-a76-5g-used-for-sale-anuradhapura-1,,False,2 months
6a50a37fe12f7a5121a2411c,Samsung Galaxy A15 4GB 128GB (Used),"Rs 30,000",30000,Used,Colombo,"Colombo, Mobile Phones",samsung-galaxy-a15-4gb-128gb-used-for-sale-colombo-47,https://ikman.lk/en/ad/samsung-galaxy-a15-4gb-128gb-used-for-sale-colombo-47,R.S Rupasinghe Ukaskaruwo (Pvt) Ltd,True,2 months
6a4f3dd297ce53cd3d760ac2,Apple iPhone SE 2 (Used),"Rs 36,000",36000,Used,Kandy,"Kandy, Mobile Phones",apple-iphone-se-2-used-for-sale-kandy-1007,https://ikman.lk/en/ad/apple-iphone-se-2-used-for-sale-kandy-1007,Smartflix.lk,True,2 months
6a4cfa95d5a2265db4fe8a4f,Apple iPhone 8 64GB (Used),"Rs 20,100",20100,Used,Colombo,"Colombo, Mobile Phones",apple-iphone-8-64gb-used-for-sale-colombo-8515,https://ikman.lk/en/ad/apple-iphone-8-64gb-used-for-sale-colombo-8515,Cellboutik.lk,True,2 months
6a509a554effd86d880e82c1,Apple iPhone X (Used),"Rs 29,995",29995,Used,Galle,"Galle, Mobile Phones",apple-iphone-x-used-for-sale-galle-1510,https://ikman.lk/en/ad/apple-iphone-x-used-for-sale-galle-1510,,False,2 months
6a5099751833513de4e1d159,Samsung Galaxy A15 6GB 128GB (Used),"Rs 37,990",37990,Used,Gampaha,"Gampaha, Mobile Phones",samsung-galaxy-a15-6gb-128gb-used-for-sale-gampaha-41,https://ikman.lk/en/ad/samsung-galaxy-a15-6gb-128gb-used-for-sale-gampaha-41,SKN Mobile ,True,2 months
6a5098c04effd86d880e82b8,Dialog ZTE A76 5g (Used),"Rs 37,000",37000,Used,Ratnapura,"Ratnapura, Mobile Phones",dialog-zte-a76-5g-used-for-sale-ratnapura,https://ikman.lk/en/ad/dialog-zte-a76-5g-used-for-sale-ratnapura,,False,2 months
6a5095501833513de4e1d128,Apple iPhone SE 2 (Used),"Rs 37,000",37000,Used,Colombo,"Colombo, Mobile Phones",apple-iphone-se-2-used-for-sale-colombo-2247,https://ikman.lk/en/ad/apple-iphone-se-2-used-for-sale-colombo-2247,,False,2 months
6a509462f05961ef5603a014,Xiaomi Redmi 12R (Used),"Rs 32,000",32000,Used,Colombo,"Colombo, Mobile Phones",xiaomi-redmi-12r-used-for-sale-colombo-5,https://ikman.lk/en/ad/xiaomi-redmi-12r-used-for-sale-colombo-5,R.S Rupasinghe Ukaskaruwo (Pvt) Ltd,True,2 months
6a5093f449b9f93d7274d92c,Apple iPhone XR black (Used),"Rs 32,000",32000,Used,Ratnapura,"Ratnapura, Mobile Phones",apple-iphone-xr-black-used-for-sale-ratnapura,https://ikman.lk/en/ad/apple-iphone-xr-black-used-for-sale-ratnapura,,False,2 months
6a509379fd9844c2fda6c00a,Vivo Y04 (Used),"Rs 28,000",28000,Used,Colombo,"Colombo, Mobile Phones",vivo-y04-used-for-sale-colombo-57,https://ikman.lk/en/ad/vivo-y04-used-for-sale-colombo-57,R.S Rupasinghe Ukaskaruwo (Pvt) Ltd,True,2 months
6a508e92ff1786e791aa4dea,Apple iPhone 8 (Used),"Rs 22,500",22500,Used,Kurunegala,"Kurunegala, Mobile Phones",apple-iphone-8-i-used-for-sale-kurunegala,https://ikman.lk/en/ad/apple-iphone-8-i-used-for-sale-kurunegala,,False,2 months
6a508f384effd86d880e8229,Honor X7c (Used),"Rs 40,000",40000,Used,Colombo,"Colombo, Mobile Phones",honor-x7c-used-for-sale-colombo-64,https://ikman.lk/en/ad/honor-x7c-used-for-sale-colombo-64,R.S Rupasinghe Ukaskaruwo (Pvt) Ltd,True,2 months
6a508eac0f83707233e1d100,Samsung Galaxy A34 (Used),"Rs 38,000",38000,Used,Colombo,"Colombo, Mobile Phones",samsung-galaxy-a34-used-for-sale-colombo-76,https://ikman.lk/en/ad/samsung-galaxy-a34-used-for-sale-colombo-76,R.S Rupasinghe Ukaskaruwo (Pvt) Ltd,True,2 months
6a50858dfd9844c2fda6bf34,Apple iPhone SE 2 Starlight (Used),"Rs 28,000",28000,Used,Anuradhapura,"Anuradhapura, Mobile Phones",apple-iphone-se-2-starlight-used-for-sale-anuradhapura,https://ikman.lk/en/ad/apple-iphone-se-2-starlight-used-for-sale-anuradhapura,,False,2 months
6a5083fafd9844c2fda6bf0d,Apple iPhone 8 (Used),"Rs 27,500",27500,Used,Colombo,"Colombo, Mobile Phones",apple-iphone-8-used-for-sale-colombo-5683,https://ikman.lk/en/ad/apple-iphone-8-used-for-sale-colombo-5683,,False,2 months
6a508402f05961ef56039f01,ZTE Blade A76 5G 6GB 128GB (Used),"Rs 22,990",22990,Used,Gampaha,"Gampaha, Mobile Phones",zte-blade-a76-5g-6gb-128gb-used-for-sale-gampaha,https://ikman.lk/en/ad/zte-blade-a76-5g-6gb-128gb-used-for-sale-gampaha,THE SMART HUB,True,2 months
6a50835a4889c6b634aa4cf0,Honor X5c 4GB 64GB (Used),"Rs 25,500",25500,Used,Colombo,"Colombo, Mobile Phones",honor-x5c-4gb-64gb-used-for-sale-colombo-9,https://ikman.lk/en/ad/honor-x5c-4gb-64gb-used-for-sale-colombo-9,MobiWare Mobiles,True,2 months
6a5082be8146baaac3a6bed9,ZTE nubia V70 Design 8GB 128GB (Used),"Rs 29,000",29000,Used,Colombo,"Colombo, Mobile Phones",zte-nubia-v70-design-8gb-128gb-used-for-sale-colombo-31,https://ikman.lk/en/ad/zte-nubia-v70-design-8gb-128gb-used-for-sale-colombo-31,MobiWare Mobiles,True,2 months
6a5083107b0b44412b039f25,Honor X6b 6GB 128GB (Used),"Rs 31,000",31000,Used,Colombo,"Colombo, Mobile Phones",honor-x6b-6gb-128gb-used-for-sale-colombo-26,https://ikman.lk/en/ad/honor-x6b-6gb-128gb-used-for-sale-colombo-26,MobiWare Mobiles,True,2 months
6a50814d4f73ab8425d7293d,Apple iPhone 7 Plus + Matt Blac (Used),"Rs 22,500",22500,Used,Matara,"Matara, Mobile Phones",apple-iphone-7-plus-matt-blac-used-for-sale-matara,https://ikman.lk/en/ad/apple-iphone-7-plus-matt-blac-used-for-sale-matara,,False,2 months
6a5081702dcd24605db5a65b,Oppo F19 Pro (Used),"Rs 38,000",38000,Used,Jaffna,"Jaffna, Mobile Phones",oppo-f19-pro-used-for-sale-jaffna-65,https://ikman.lk/en/ad/oppo-f19-pro-used-for-sale-jaffna-65,,False,2 months
6a507e39bdb0f49ac4039ecb,Apple iPhone 7 Plus (Used),"Rs 25,000",25000,Used,Kurunegala,"Kurunegala, Mobile Phones",apple-iphone-7-plus-used-for-sale-kurunegala-5407,https://ikman.lk/en/ad/apple-iphone-7-plus-used-for-sale-kurunegala-5407,,False,2 months
6a507d902dcd24605db5a615,Xiaomi Redmi 13C (Used),"Rs 27,000",27000,Used,Colombo,"Colombo, Mobile Phones",xiaomi-redmi-13c-used-for-sale-colombo-125,https://ikman.lk/en/ad/xiaomi-redmi-13c-used-for-sale-colombo-125,,False,2 months
6a507ca3389bc1f244e52ed9,ZTE nubia V 80 Plus (Used),"Rs 30,999",30999,Used,Kandy,"Kandy, Mobile Phones",zte-nubia-v-80-plus-used-for-sale-kandy,https://ikman.lk/en/ad/zte-nubia-v-80-plus-used-for-sale-kandy,,False,2 months
6a5076a54effd86d880e80e4,Honor X6c (Used),"Rs 32,000",32000,Used,Colombo,"Colombo, Mobile Phones",honor-x6c-used-for-sale-colombo-46,https://ikman.lk/en/ad/honor-x6c-used-for-sale-colombo-46,R.S Rupasinghe Ukaskaruwo (Pvt) Ltd,True,2 months
6a5076a34f73ab8425d7288f,Apple iPhone SE 2 128GB (Used),"Rs 35,900",35900,Used,Gampaha,"Gampaha, Mobile Phones",apple-iphone-se-2-128gb-used-for-sale-gampaha-6021,https://ikman.lk/en/ad/apple-iphone-se-2-128gb-used-for-sale-gampaha-6021,SKN Mobile ,True,2 months
6a5075d0720538a7e6e52e9f,Honor X5 Plus (Used),"Rs 22,000",22000,Used,Galle,"Galle, Mobile Phones",honor-x5-plus-used-for-sale-galle-137,https://ikman.lk/en/ad/honor-x5-plus-used-for-sale-galle-137,,False,2 months
6a50732af5fecd73490e80ce,Xiaomi Redmi Note 14 (Used),"Rs 38,000",38000,Used,Colombo,"Colombo, Mobile Phones",xiaomi-redmi-note-14-used-for-sale-colombo-134,https://ikman.lk/en/ad/xiaomi-redmi-note-14-used-for-sale-colombo-134,R.S Rupasinghe Ukaskaruwo (Pvt) Ltd,True,2 months
6a5072b57b0b44412b039e3b,Honor X8a (Used),"Rs 40,000",40000,Used,Colombo,"Colombo, Mobile Phones",honor-x8a-used-for-sale-colombo-62,https://ikman.lk/en/ad/honor-x8a-used-for-sale-colombo-62,R.S Rupasinghe Ukaskaruwo (Pvt) Ltd,True,2 months
6a506ed7bdb0f49ac4039dcc,Apple iPhone 11 128GB (Used),"Rs 40,000",40000,Used,Gampaha,"Gampaha, Mobile Phones",apple-iphone-11-128gb-used-for-sale-gampaha-14405,https://ikman.lk/en/ad/apple-iphone-11-128gb-used-for-sale-gampaha-14405,,False,2 months
6a506ab1389bc1f244e52ded,Xiaomi Redmi 14C ( 256GB ROM ) (Used),"Rs 37,000",37000,Used,Gampaha,"Gampaha, Mobile Phones",xiaomi-redmi-14c-256gb-rom-used-for-sale-gampaha,https://ikman.lk/en/ad/xiaomi-redmi-14c-256gb-rom-used-for-sale-gampaha,,False,2 months
6a5064adacbbe2c9b3b01d87,Honor X6c (Used),"Rs 35,000",35000,Used,Polonnaruwa,"Polonnaruwa, Mobile Phones",honor-x6c-used-for-sale-polonnaruwa-9,https://ikman.lk/en/ad/honor-x6c-used-for-sale-polonnaruwa-9,,False,2 months
6a5062338146baaac3a6bd19,Apple iPhone 7 Plus (Used),"Rs 26,000",26000,Used,Monaragala,"Monaragala, Mobile Phones",apple-iphone-7-plus-i-phone-used-for-sale-monaragala-32,https://ikman.lk/en/ad/apple-iphone-7-plus-i-phone-used-for-sale-monaragala-32,,False,2 months
